Name;nectc;i;prunningPropagation;pruningTime;priorizationPropagation;prioritizationTime;packagingTime
model_20100904_330653656;0;5;0;1;0;1;1
model_20100904_330653656;0;6;1;0;0;1;1
model_20100904_330653656;0;7;0;1;0;0;1
model_20100904_330653656;0;8;0;1;0;1;1
model_20100904_330653656;0;9;0;1;1;1;2
model_20100904_330653656;2;0;0;0;0;1;1
model_20100904_330653656;2;1;0;1;0;1;1
model_20100904_330653656;2;2;1;1;0;0;1
model_20100904_330653656;2;3;0;1;0;1;1
model_20100904_330653656;2;4;0;0;0;0;0
model_20100904_330653656;2;5;0;0;0;0;0
model_20100904_330653656;2;6;0;0;0;0;0
model_20100904_330653656;2;7;0;1;0;0;0
model_20100904_330653656;2;8;0;0;0;0;0
model_20100904_330653656;2;9;0;0;0;0;0
model_20100904_330653656;5;0;0;0;0;0;0
model_20100904_330653656;5;1;1;0;0;0;1
model_20100904_330653656;5;2;0;0;1;0;1
model_20100904_330653656;5;3;0;1;0;2;1
model_20100904_330653656;5;4;0;0;0;0;0
model_20100904_330653656;5;5;0;0;0;0;0
model_20100904_330653656;5;6;0;0;0;0;0
model_20100904_330653656;5;7;0;0;0;0;0
model_20100904_330653656;5;8;0;0;0;0;0
model_20100904_330653656;5;9;0;0;0;0;0
model_20100927_1382418986;0;0;0;2;1;2;2
model_20100927_1382418986;0;1;0;1;0;2;2
model_20100927_1382418986;0;2;0;1;0;2;2
model_20100927_1382418986;0;3;0;2;0;1;2
model_20100927_1382418986;0;4;1;0;1;1;2
model_20100927_1382418986;0;5;0;1;0;2;2
model_20100927_1382418986;0;6;0;1;0;2;3
model_20100927_1382418986;0;7;0;1;0;2;1
model_20100927_1382418986;0;8;0;2;0;2;2
model_20100927_1382418986;0;9;1;1;0;2;2
model_20100927_1382418986;2;0;0;1;1;0;1
model_20100927_1382418986;2;1;0;1;0;2;2
model_20100927_1382418986;2;2;1;0;0;1;2
model_20100927_1382418986;2;3;0;1;1;1;2
model_20100927_1382418986;2;4;0;2;0;1;1
model_20100927_1382418986;2;5;0;2;1;1;2
model_20100927_1382418986;2;6;0;0;1;0;1
model_20100927_1382418986;2;7;0;1;0;2;1
model_20100927_1382418986;2;8;0;0;0;0;0
model_20100927_1382418986;2;9;0;0;0;0;0
model_20100927_1382418986;5;0;0;1;0;1;1
model_20100927_1382418986;5;1;0;0;0;0;0
model_20100927_1382418986;5;2;0;0;0;0;0
model_20100927_1382418986;5;3;0;0;0;0;0
model_20100927_1382418986;5;4;0;0;0;0;0
model_20100927_1382418986;5;5;0;0;0;0;0
model_20100927_1382418986;5;6;0;0;0;0;0
model_20100927_1382418986;5;7;0;1;0;2;3
model_20100927_1382418986;5;8;0;0;0;0;0
model_20100927_1382418986;5;9;0;0;0;0;0
model_20101020_1809093990;0;0;1;1;1;2;3
model_20101020_1809093990;0;1;1;1;1;1;2
model_20101020_1809093990;0;2;1;1;1;1;2
model_20101020_1809093990;0;3;1;1;1;1;2
model_20101020_1809093990;0;4;1;1;1;1;3
model_20101020_1809093990;0;5;0;2;0;2;3
model_20101020_1809093990;0;6;1;1;1;1;3
model_20101020_1809093990;0;7;1;2;1;1;3
model_20101020_1809093990;0;8;1;1;0;3;4
model_20101020_1809093990;0;9;1;1;1;1;3
model_20101020_1809093990;2;0;0;0;0;0;0
model_20101020_1809093990;2;1;0;2;1;2;3
model_20101020_1809093990;2;2;0;0;0;0;0
model_20101020_1809093990;2;3;0;0;0;0;0
model_20101020_1809093990;2;4;0;0;0;0;0
model_20101020_1809093990;2;5;0;0;0;0;0
model_20101020_1809093990;2;6;0;0;0;0;0
model_20101020_1809093990;2;7;0;0;0;0;0
model_20101020_1809093990;2;8;0;0;0;0;0
model_20101020_1809093990;2;9;0;1;1;1;3
model_20101020_1809093990;5;0;0;0;0;0;0
model_20101020_1809093990;5;1;0;0;0;0;0
model_20101020_1809093990;5;2;0;0;0;0;0
model_20101020_1809093990;5;3;0;0;0;0;0
model_20101020_1809093990;5;4;0;0;0;0;0
model_20101020_1809093990;5;5;0;2;1;1;2
model_20101020_1809093990;5;6;0;0;0;0;0
model_20101020_1809093990;5;7;0;0;0;0;0
model_20101020_1809093990;5;8;0;0;0;0;0
model_20101020_1809093990;5;9;0;0;0;0;0
model_20101024_1938793748;0;0;0;7;0;9;11
model_20101024_1938793748;0;1;0;7;1;9;11
model_20101024_1938793748;0;2;0;6;1;7;10
model_20101024_1938793748;0;3;1;7;0;8;10
model_20101024_1938793748;0;4;0;6;1;9;12
model_20101024_1938793748;0;5;0;7;1;6;9
model_20101024_1938793748;0;6;0;7;1;8;11
model_20101024_1938793748;0;7;0;7;0;10;12
model_20101024_1938793748;0;8;1;6;1;7;9
model_20101024_1938793748;0;9;1;7;0;7;9
model_20101024_1938793748;2;0;0;7;1;7;10
model_20101024_1938793748;2;1;0;0;0;0;0
model_20101024_1938793748;2;2;0;0;0;0;0
model_20101024_1938793748;2;3;0;0;0;0;0
model_20101024_1938793748;2;4;0;0;0;0;0
model_20101024_1938793748;2;5;1;6;0;7;9
model_20101024_1938793748;2;6;0;5;1;7;10
model_20101024_1938793748;2;7;0;0;0;0;0
model_20101024_1938793748;2;8;0;7;0;7;9
model_20101024_1938793748;2;9;0;7;0;8;9
model_20101024_1938793748;5;0;0;0;0;0;0
model_20101024_1938793748;5;1;0;7;1;5;8
model_20101024_1938793748;5;2;0;0;0;0;0
model_20101024_1938793748;5;3;0;0;0;0;0
model_20101024_1938793748;5;4;0;0;0;0;0
model_20101024_1938793748;5;5;0;0;0;0;0
model_20101024_1938793748;5;6;0;0;0;0;0
model_20101024_1938793748;5;7;0;0;0;0;0
model_20101024_1938793748;5;8;0;0;0;0;0
model_20101024_1938793748;5;9;0;0;0;0;0
model_20101104_260803083;0;0;1;1;1;1;1
model_20101104_260803083;0;1;0;1;0;1;2
model_20101104_260803083;0;2;1;1;0;2;2
model_20101104_260803083;0;3;1;1;0;1;1
model_20101104_260803083;0;4;0;1;0;1;1
model_20101104_260803083;0;5;0;1;1;1;2
model_20101104_260803083;0;6;0;1;0;2;1
model_20101104_260803083;0;7;0;1;1;1;1
model_20101104_260803083;0;8;0;0;1;1;2
model_20101104_260803083;0;9;0;1;1;1;2
model_20101104_260803083;2;0;0;1;1;0;1
model_20101104_260803083;2;1;0;1;0;1;1
model_20101104_260803083;2;2;0;0;0;0;0
model_20101104_260803083;2;3;0;0;0;0;0
model_20101104_260803083;2;4;0;1;0;2;1
model_20101104_260803083;2;5;0;0;0;0;0
model_20101104_260803083;2;6;0;1;1;0;1
model_20101104_260803083;2;7;0;1;1;1;3
model_20101104_260803083;2;8;0;0;0;0;0
model_20101104_260803083;2;9;0;1;1;1;2
model_20101104_260803083;5;0;0;0;0;0;0
model_20101104_260803083;5;1;0;0;0;0;0
model_20101104_260803083;5;2;0;0;0;0;0
model_20101104_260803083;5;3;0;0;0;0;0
model_20101104_260803083;5;4;0;0;0;0;0
model_20101104_260803083;5;5;0;0;0;0;0
model_20101104_260803083;5;6;0;0;0;0;0
model_20101104_260803083;5;7;0;0;0;0;0
model_20101104_260803083;5;8;0;0;0;0;0
model_20101104_260803083;5;9;0;0;0;0;0
model_20101109_1698100628;0;0;1;2;1;3;4
model_20101109_1698100628;0;1;0;2;1;2;3
model_20101109_1698100628;0;2;1;1;1;2;3
model_20101109_1698100628;0;3;0;3;1;2;4
model_20101109_1698100628;0;4;0;2;0;3;4
model_20101109_1698100628;0;5;1;2;0;3;4
model_20101109_1698100628;0;6;1;2;0;3;4
model_20101109_1698100628;0;7;0;2;1;3;5
model_20101109_1698100628;0;8;0;2;1;2;4
model_20101109_1698100628;0;9;0;2;0;3;4
model_20101109_1698100628;2;0;0;0;0;0;0
model_20101109_1698100628;2;1;0;2;0;3;4
model_20101109_1698100628;2;2;0;3;0;3;3
model_20101109_1698100628;2;3;0;2;1;2;3
model_20101109_1698100628;2;4;1;1;0;2;3
model_20101109_1698100628;2;5;0;3;0;3;3
model_20101109_1698100628;2;6;0;0;0;0;0
model_20101109_1698100628;2;7;0;2;0;2;3
model_20101109_1698100628;2;8;0;0;0;0;0
model_20101109_1698100628;2;9;0;0;0;0;0
model_20101109_1698100628;5;0;0;0;0;0;0
model_20101109_1698100628;5;1;0;0;0;0;0
model_20101109_1698100628;5;2;0;0;0;0;0
model_20101109_1698100628;5;3;0;0;0;0;0
model_20101109_1698100628;5;4;0;0;0;0;0
model_20101109_1698100628;5;5;0;0;0;0;0
model_20101109_1698100628;5;6;0;0;0;0;0
model_20101109_1698100628;5;7;0;0;0;0;0
model_20101109_1698100628;5;8;0;0;0;0;0
model_20101109_1698100628;5;9;1;1;0;3;3
model_20101110_1749898936;0;0;1;2;0;2;3
model_20101110_1749898936;0;1;1;2;0;3;3
model_20101110_1749898936;0;2;1;2;0;3;4
model_20101110_1749898936;0;3;0;2;0;2;3
model_20101110_1749898936;0;4;0;2;0;2;3
model_20101110_1749898936;0;5;0;2;0;2;3
model_20101110_1749898936;0;6;1;1;0;2;3
model_20101110_1749898936;0;7;1;2;0;2;3
model_20101110_1749898936;0;8;1;2;0;2;2
model_20101110_1749898936;0;9;0;2;1;2;3
model_20101110_1749898936;2;0;0;2;0;3;3
model_20101110_1749898936;2;1;0;2;0;2;2
model_20101110_1749898936;2;2;0;0;0;0;0
model_20101110_1749898936;2;3;1;1;0;3;3
model_20101110_1749898936;2;4;0;2;0;2;2
model_20101110_1749898936;2;5;0;0;0;0;0
model_20101110_1749898936;2;6;0;0;0;0;0
model_20101110_1749898936;2;7;1;2;0;2;3
model_20101110_1749898936;2;8;0;1;0;1;1
model_20101110_1749898936;2;9;0;2;0;2;2
model_20101110_1749898936;5;0;0;2;1;2;3
model_20101110_1749898936;5;1;0;0;0;0;0
model_20101110_1749898936;5;2;0;0;0;0;0
model_20101110_1749898936;5;3;0;0;0;0;0
model_20101110_1749898936;5;4;1;1;0;2;3
model_20101110_1749898936;5;5;0;0;0;0;0
model_20101110_1749898936;5;6;0;0;0;0;0
model_20101110_1749898936;5;7;0;0;0;0;0
model_20101110_1749898936;5;8;0;0;0;0;0
model_20101110_1749898936;5;9;0;0;0;0;0
model_20101111_156018899;0;0;1;1;0;1;2
model_20101111_156018899;0;1;1;1;0;1;2
model_20101111_156018899;0;2;0;1;0;1;1
model_20101111_156018899;0;3;1;1;0;1;1
model_20101111_156018899;0;4;0;1;1;1;2
model_20101111_156018899;0;5;0;1;0;2;2
model_20101111_156018899;0;6;0;2;1;1;2
model_20101111_156018899;0;7;0;1;1;1;2
model_20101111_156018899;0;8;1;1;1;2;2
model_20101111_156018899;0;9;0;1;0;1;2
model_20101111_156018899;2;0;0;1;0;1;1
model_20101111_156018899;2;1;0;0;0;0;0
model_20101111_156018899;2;2;0;1;0;1;1
model_20101111_156018899;2;3;0;0;0;0;0
model_20101111_156018899;2;4;0;0;0;0;0
model_20101111_156018899;2;5;1;0;0;1;1
model_20101111_156018899;2;6;0;0;0;0;0
model_20101111_156018899;2;7;0;0;0;0;0
model_20101111_156018899;2;8;0;0;0;0;0
model_20101111_156018899;2;9;0;0;0;0;0
model_20101111_156018899;5;0;0;0;0;0;0
model_20101111_156018899;5;1;0;1;0;1;2
model_20101111_156018899;5;2;0;0;0;0;0
model_20101111_156018899;5;3;0;1;0;0;0
model_20101111_156018899;5;4;0;0;0;0;0
model_20101111_156018899;5;5;0;0;0;0;0
model_20101111_156018899;5;6;0;0;0;0;0
model_20101111_156018899;5;7;0;0;0;0;0
model_20101111_156018899;5;8;0;0;0;0;0
model_20101111_156018899;5;9;0;0;0;0;0
model_20101111_1790887308;0;0;0;1;0;1;1
model_20101111_1790887308;0;1;1;0;0;2;2
model_20101111_1790887308;0;2;0;1;1;1;1
model_20101111_1790887308;0;3;0;1;1;1;1
model_20101111_1790887308;0;4;0;1;1;1;3
model_20101111_1790887308;0;5;0;1;0;1;2
model_20101111_1790887308;0;6;1;1;0;2;2
model_20101111_1790887308;0;7;0;1;0;1;2
model_20101111_1790887308;0;8;0;1;1;1;2
model_20101111_1790887308;0;9;1;1;1;1;1
model_20101111_1790887308;2;0;0;1;1;1;2
model_20101111_1790887308;2;1;0;0;0;0;0
model_20101111_1790887308;2;2;0;1;0;1;2
model_20101111_1790887308;2;3;0;0;0;0;0
model_20101111_1790887308;2;4;0;0;0;0;0
model_20101111_1790887308;2;5;0;1;0;2;2
model_20101111_1790887308;2;6;0;0;0;0;0
model_20101111_1790887308;2;7;0;0;0;0;0
model_20101111_1790887308;2;8;0;0;0;0;0
model_20101111_1790887308;2;9;0;0;1;1;2
model_20101111_1790887308;5;0;0;0;0;0;0
model_20101111_1790887308;5;1;0;0;0;0;0
model_20101111_1790887308;5;2;0;0;0;0;0
model_20101111_1790887308;5;3;0;0;0;0;0
model_20101111_1790887308;5;4;0;0;0;0;0
model_20101111_1790887308;5;5;0;0;0;0;0
model_20101111_1790887308;5;6;0;0;0;0;0
model_20101111_1790887308;5;7;0;0;0;1;2
model_20101111_1790887308;5;8;0;0;0;0;0
model_20101111_1790887308;5;9;0;0;0;0;0
model_20101112_864228137;0;0;3;128;4;143;190
model_20101112_864228137;0;1;2;101;3;107;138
model_20101112_864228137;0;2;2;78;3;99;129
model_20101112_864228137;0;3;2;85;2;97;125
model_20101112_864228137;0;4;2;86;2;94;123
model_20101112_864228137;0;5;2;80;3;91;120
model_20101112_864228137;0;6;2;82;3;95;127
model_20101112_864228137;0;7;1;87;2;100;131
model_20101112_864228137;0;8;1;72;2;96;126
model_20101112_864228137;0;9;2;84;3;91;119
model_20101112_864228137;2;0;0;0;0;0;0
model_20101112_864228137;2;1;2;81;3;104;136
model_20101112_864228137;2;2;0;0;0;0;0
model_20101112_864228137;2;3;1;82;3;92;120
model_20101112_864228137;2;4;0;0;0;0;0
model_20101112_864228137;2;5;0;0;0;0;0
model_20101112_864228137;2;6;2;84;2;85;181
model_20101112_864228137;2;7;2;90;2;110;143
model_20101112_864228137;2;8;0;0;0;0;0
model_20101112_864228137;2;9;2;75;2;88;114
model_20101112_864228137;5;0;0;0;0;0;0
model_20101112_864228137;5;1;0;0;0;0;0
model_20101112_864228137;5;2;0;0;0;0;0
model_20101112_864228137;5;3;2;127;3;154;202
model_20101112_864228137;5;4;2;77;2;101;129
model_20101112_864228137;5;5;0;0;0;0;0
model_20101112_864228137;5;6;1;83;2;81;159
model_20101112_864228137;5;7;1;72;2;84;109
model_20101112_864228137;5;8;0;0;0;0;0
model_20101112_864228137;5;9;2;63;3;65;84
model_20101115_2000504462;0;0;1;20;1;23;30
model_20101115_2000504462;0;1;1;19;0;21;27
model_20101115_2000504462;0;2;1;19;0;22;32
model_20101115_2000504462;0;3;1;25;1;27;34
model_20101115_2000504462;0;4;0;22;1;27;35
model_20101115_2000504462;0;5;0;25;1;28;37
model_20101115_2000504462;0;6;1;27;0;28;37
model_20101115_2000504462;0;7;1;27;1;30;40
model_20101115_2000504462;0;8;1;25;1;27;42
model_20101115_2000504462;0;9;1;29;1;36;48
model_20101115_2000504462;2;0;1;29;1;30;40
model_20101115_2000504462;2;1;0;0;0;0;0
model_20101115_2000504462;2;2;1;28;1;36;47
model_20101115_2000504462;2;3;0;0;0;0;0
model_20101115_2000504462;2;4;1;28;1;36;47
model_20101115_2000504462;2;5;0;0;0;0;0
model_20101115_2000504462;2;6;0;0;0;0;0
model_20101115_2000504462;2;7;1;29;1;37;49
model_20101115_2000504462;2;8;1;32;1;36;48
model_20101115_2000504462;2;9;1;23;2;26;35
model_20101115_2000504462;5;0;0;0;0;0;0
model_20101115_2000504462;5;1;0;0;0;0;0
model_20101115_2000504462;5;2;0;0;0;0;0
model_20101115_2000504462;5;3;0;0;0;0;0
model_20101115_2000504462;5;4;0;0;0;0;0
model_20101115_2000504462;5;5;0;0;0;0;0
model_20101115_2000504462;5;6;0;0;0;0;0
model_20101115_2000504462;5;7;0;0;0;0;0
model_20101115_2000504462;5;8;0;0;0;0;0
model_20101115_2000504462;5;9;0;0;0;0;0
model_20101116_1022976130;0;0;1;9;0;11;15
model_20101116_1022976130;0;1;0;10;0;11;14
model_20101116_1022976130;0;2;0;10;1;9;12
model_20101116_1022976130;0;3;0;9;1;11;15
model_20101116_1022976130;0;4;1;9;0;11;15
model_20101116_1022976130;0;5;0;8;0;9;10
model_20101116_1022976130;0;6;1;8;0;10;12
model_20101116_1022976130;0;7;0;9;0;10;12
model_20101116_1022976130;0;8;0;10;0;10;12
model_20101116_1022976130;0;9;0;9;0;8;11
model_20101116_1022976130;2;0;1;8;0;11;14
model_20101116_1022976130;2;1;0;0;0;0;0
model_20101116_1022976130;2;2;0;10;0;11;13
model_20101116_1022976130;2;3;0;7;1;12;15
model_20101116_1022976130;2;4;0;10;0;12;15
model_20101116_1022976130;2;5;1;8;0;9;12
model_20101116_1022976130;2;6;0;0;0;0;0
model_20101116_1022976130;2;7;1;8;1;12;16
model_20101116_1022976130;2;8;1;10;0;10;12
model_20101116_1022976130;2;9;0;9;1;13;16
model_20101116_1022976130;5;0;1;7;1;8;10
model_20101116_1022976130;5;1;0;10;1;12;15
model_20101116_1022976130;5;2;0;10;1;10;12
model_20101116_1022976130;5;3;0;0;0;0;0
model_20101116_1022976130;5;4;1;9;1;8;10
model_20101116_1022976130;5;5;1;8;1;8;11
model_20101116_1022976130;5;6;1;8;1;11;13
model_20101116_1022976130;5;7;1;9;1;10;14
model_20101116_1022976130;5;8;0;0;0;0;0
model_20101116_1022976130;5;9;0;0;0;0;0
model_20101117_1571856147;0;0;0;1;1;1;1
model_20101117_1571856147;0;1;0;1;0;1;1
model_20101117_1571856147;0;2;0;1;0;2;2
model_20101117_1571856147;0;3;0;0;1;1;2
model_20101117_1571856147;0;4;0;0;0;1;2
model_20101117_1571856147;0;5;1;1;0;1;1
model_20101117_1571856147;0;6;0;1;0;1;1
model_20101117_1571856147;0;7;0;1;0;1;1
model_20101117_1571856147;0;8;0;1;1;1;1
model_20101117_1571856147;0;9;0;1;0;1;1
model_20101117_1571856147;2;0;1;1;1;1;2
model_20101117_1571856147;2;1;0;1;0;2;2
model_20101117_1571856147;2;2;0;1;1;1;2
model_20101117_1571856147;2;3;0;0;0;0;0
model_20101117_1571856147;2;4;0;1;0;1;1
model_20101117_1571856147;2;5;0;2;1;1;1
model_20101117_1571856147;2;6;0;0;0;0;0
model_20101117_1571856147;2;7;1;1;0;1;1
model_20101117_1571856147;2;8;0;0;0;1;1
model_20101117_1571856147;2;9;0;1;0;1;2
model_20101117_1571856147;5;0;0;0;0;0;0
model_20101117_1571856147;5;1;0;0;0;0;0
model_20101117_1571856147;5;2;0;0;0;0;0
model_20101117_1571856147;5;3;0;0;0;0;0
model_20101117_1571856147;5;4;0;0;0;0;0
model_20101117_1571856147;5;5;1;0;0;0;0
model_20101117_1571856147;5;6;0;1;0;0;0
model_20101117_1571856147;5;7;0;0;0;0;0
model_20101117_1571856147;5;8;1;0;0;1;1
model_20101117_1571856147;5;9;0;0;1;0;0
model_20101117_2128796258;0;0;0;0;0;0;0
model_20101117_2128796258;0;1;0;0;0;0;0
model_20101117_2128796258;0;2;0;0;0;0;0
model_20101117_2128796258;0;3;0;0;0;0;0
model_20101117_2128796258;0;4;0;0;0;0;0
model_20101117_2128796258;0;5;0;0;0;0;0
model_20101117_2128796258;0;6;0;0;0;0;0
model_20101117_2128796258;0;7;0;0;0;0;0
model_20101117_2128796258;0;8;0;0;0;0;0
model_20101117_2128796258;0;9;0;0;0;0;0
model_20101117_2128796258;2;0;0;0;0;0;0
model_20101117_2128796258;2;1;0;0;0;0;0
model_20101117_2128796258;2;2;0;0;0;0;0
model_20101117_2128796258;2;3;0;0;0;0;0
model_20101117_2128796258;2;4;0;0;0;0;0
model_20101117_2128796258;2;5;0;0;0;0;0
model_20101117_2128796258;2;6;0;0;0;0;0
model_20101117_2128796258;2;7;0;0;0;0;0
model_20101117_2128796258;2;8;0;0;0;0;0
model_20101117_2128796258;2;9;0;0;0;0;0
model_20101117_2128796258;5;0;0;0;0;0;0
model_20101117_2128796258;5;1;0;0;0;0;0
model_20101117_2128796258;5;2;0;0;0;0;0
model_20101117_2128796258;5;3;0;0;0;0;0
model_20101117_2128796258;5;4;0;0;0;0;0
model_20101117_2128796258;5;5;0;0;0;0;0
model_20101117_2128796258;5;6;0;0;0;0;0
model_20101117_2128796258;5;7;0;0;0;0;0
model_20101117_2128796258;5;8;0;0;0;0;0
model_20101117_2128796258;5;9;0;0;0;0;0
model_20101119_1472596180;0;0;0;4;1;5;6
model_20101119_1472596180;0;1;0;5;1;4;6
model_20101119_1472596180;0;2;1;4;0;6;6
model_20101119_1472596180;0;3;0;3;1;4;5
model_20101119_1472596180;0;4;0;4;0;5;6
model_20101119_1472596180;0;5;0;4;1;5;7
model_20101119_1472596180;0;6;1;4;1;6;8
model_20101119_1472596180;0;7;0;5;1;5;6
model_20101119_1472596180;0;8;0;4;1;3;4
model_20101119_1472596180;0;9;0;4;1;5;6
model_20101119_1472596180;2;0;0;0;0;0;0
model_20101119_1472596180;2;1;0;5;0;5;7
model_20101119_1472596180;2;2;0;3;1;3;5
model_20101119_1472596180;2;3;0;4;1;4;6
model_20101119_1472596180;2;4;0;3;0;5;6
model_20101119_1472596180;2;5;0;3;1;3;4
model_20101119_1472596180;2;6;0;2;1;5;7
model_20101119_1472596180;2;7;0;0;0;0;0
model_20101119_1472596180;2;8;1;2;1;4;6
model_20101119_1472596180;2;9;0;4;1;3;4
model_20101119_1472596180;5;0;0;0;0;0;0
model_20101119_1472596180;5;1;0;0;0;0;0
model_20101119_1472596180;5;2;0;0;0;0;0
model_20101119_1472596180;5;3;0;0;0;0;0
model_20101119_1472596180;5;4;0;0;0;0;0
model_20101119_1472596180;5;5;0;5;0;4;5
model_20101119_1472596180;5;6;0;0;0;0;0
model_20101119_1472596180;5;7;0;4;1;4;5
model_20101119_1472596180;5;8;0;0;0;0;0
model_20101119_1472596180;5;9;0;0;0;0;0
model_20101120_2091447559;0;0;1;0;1;1;2
model_20101120_2091447559;0;1;1;1;1;0;1
model_20101120_2091447559;0;2;1;0;0;1;2
model_20101120_2091447559;0;3;1;0;0;1;1
model_20101120_2091447559;0;4;1;0;0;1;1
model_20101120_2091447559;0;5;1;0;0;1;1
model_20101120_2091447559;0;6;1;0;1;0;1
model_20101120_2091447559;0;7;0;1;0;1;2
model_20101120_2091447559;0;8;1;0;0;1;2
model_20101120_2091447559;0;9;1;1;0;1;2
model_20101120_2091447559;2;0;0;1;1;0;1
model_20101120_2091447559;2;1;0;0;0;0;0
model_20101120_2091447559;2;2;0;1;0;1;1
model_20101120_2091447559;2;3;0;0;0;0;0
model_20101120_2091447559;2;4;1;0;0;1;1
model_20101120_2091447559;2;5;0;1;0;1;1
model_20101120_2091447559;2;6;0;0;0;0;0
model_20101120_2091447559;2;7;0;0;0;0;0
model_20101120_2091447559;2;8;0;0;0;0;0
model_20101120_2091447559;2;9;1;0;0;1;2
model_20101120_2091447559;5;0;0;1;0;1;1
model_20101120_2091447559;5;1;0;0;0;0;0
model_20101120_2091447559;5;2;0;0;0;0;0
model_20101120_2091447559;5;3;0;0;0;0;0
model_20101120_2091447559;5;4;0;0;0;0;0
model_20101120_2091447559;5;5;0;1;0;1;1
model_20101120_2091447559;5;6;0;0;0;0;0
model_20101120_2091447559;5;7;0;1;0;1;1
model_20101120_2091447559;5;8;0;0;0;0;0
model_20101120_2091447559;5;9;0;0;0;0;0
model_20101123_920943759;0;0;0;2;0;1;2
model_20101123_920943759;0;1;1;1;0;2;3
model_20101123_920943759;0;2;0;2;0;1;2
model_20101123_920943759;0;3;1;1;0;1;2
model_20101123_920943759;0;4;1;1;1;1;2
model_20101123_920943759;0;5;1;1;0;2;2
model_20101123_920943759;0;6;0;2;0;2;3
model_20101123_920943759;0;7;0;2;0;2;2
model_20101123_920943759;0;8;0;1;0;1;2
model_20101123_920943759;0;9;0;2;0;2;2
model_20101123_920943759;2;0;0;0;0;0;0
model_20101123_920943759;2;1;0;2;0;2;2
model_20101123_920943759;2;2;0;1;1;1;2
model_20101123_920943759;2;3;0;2;0;2;2
model_20101123_920943759;2;4;0;0;0;0;0
model_20101123_920943759;2;5;0;0;0;0;0
model_20101123_920943759;2;6;0;0;0;0;0
model_20101123_920943759;2;7;0;2;0;2;3
model_20101123_920943759;2;8;0;1;1;1;1
model_20101123_920943759;2;9;0;0;0;0;0
model_20101123_920943759;5;0;0;0;0;0;0
model_20101123_920943759;5;1;0;0;0;0;0
model_20101123_920943759;5;2;0;0;0;0;0
model_20101123_920943759;5;3;0;0;0;0;0
model_20101123_920943759;5;4;0;0;0;0;0
model_20101123_920943759;5;5;0;0;0;0;0
model_20101123_920943759;5;6;0;0;0;0;0
model_20101123_920943759;5;7;0;0;0;0;0
model_20101123_920943759;5;8;0;1;1;1;2
model_20101123_920943759;5;9;0;0;0;0;0
model_20101124_661702924;0;0;0;0;0;1;0
model_20101124_661702924;0;1;0;0;0;0;1
model_20101124_661702924;0;2;0;0;0;0;0
model_20101124_661702924;0;3;0;0;1;0;1
model_20101124_661702924;0;4;0;1;1;0;1
model_20101124_661702924;0;5;0;0;0;0;1
model_20101124_661702924;0;6;0;0;1;0;1
model_20101124_661702924;0;7;1;0;0;0;1
model_20101124_661702924;0;8;1;0;0;0;1
model_20101124_661702924;0;9;1;0;1;0;1
model_20101124_661702924;2;0;0;0;1;0;1
model_20101124_661702924;2;1;1;0;0;1;1
model_20101124_661702924;2;2;0;1;0;1;1
model_20101124_661702924;2;3;0;0;0;0;0
model_20101124_661702924;2;4;1;0;1;0;1
model_20101124_661702924;2;5;0;0;0;0;0
model_20101124_661702924;2;6;0;0;0;0;0
model_20101124_661702924;2;7;0;0;0;1;1
model_20101124_661702924;2;8;0;0;0;0;0
model_20101124_661702924;2;9;1;0;0;0;1
model_20101124_661702924;5;0;0;1;1;0;1
model_20101124_661702924;5;1;0;0;0;0;0
model_20101124_661702924;5;2;0;0;0;0;0
model_20101124_661702924;5;3;0;1;1;0;1
model_20101124_661702924;5;4;0;0;0;0;1
model_20101124_661702924;5;5;0;0;0;0;0
model_20101124_661702924;5;6;0;0;0;0;1
model_20101124_661702924;5;7;0;0;0;0;0
model_20101124_661702924;5;8;0;0;0;0;0
model_20101124_661702924;5;9;0;0;1;0;1
model_20101208_1056693380;0;0;1;0;1;0;1
model_20101208_1056693380;0;1;0;1;1;1;1
model_20101208_1056693380;0;2;1;0;1;1;2
model_20101208_1056693380;0;3;1;0;0;1;1
model_20101208_1056693380;0;4;0;1;1;0;2
model_20101208_1056693380;0;5;0;1;1;0;2
model_20101208_1056693380;0;6;0;1;1;1;2
model_20101208_1056693380;0;7;1;1;1;1;2
model_20101208_1056693380;0;8;0;1;1;1;2
model_20101208_1056693380;0;9;1;0;1;0;1
model_20101208_1056693380;2;0;1;1;1;1;2
model_20101208_1056693380;2;1;0;0;0;0;0
model_20101208_1056693380;2;2;0;0;0;0;0
model_20101208_1056693380;2;3;0;0;0;0;0
model_20101208_1056693380;2;4;0;0;0;0;0
model_20101208_1056693380;2;5;0;0;0;0;0
model_20101208_1056693380;2;6;0;1;1;0;2
model_20101208_1056693380;2;7;0;0;0;0;0
model_20101208_1056693380;2;8;0;0;0;0;0
model_20101208_1056693380;2;9;0;0;0;0;0
model_20101208_1056693380;5;0;0;0;0;0;0
model_20101208_1056693380;5;1;0;0;0;0;0
model_20101208_1056693380;5;2;0;0;0;0;0
model_20101208_1056693380;5;3;0;0;0;0;0
model_20101208_1056693380;5;4;0;0;0;0;0
model_20101208_1056693380;5;5;0;0;0;0;0
model_20101208_1056693380;5;6;0;0;0;0;0
model_20101208_1056693380;5;7;0;0;0;0;0
model_20101208_1056693380;5;8;0;0;0;0;0
model_20101208_1056693380;5;9;0;0;0;0;0
